18,50,50,50,15,50,6,50,11,50,6,50,30,11,37,50,50,50,22,50,50,10,50,50,50,50,50,50,50,50,50,11,50,50,50,50,50,50,48,37,44,27,18,6,15,50,50,13,50,13,50,50,50,50,50,50,50,26,50,50,50,39,39,14,11,50,50,50,50,17,50,50,50,50,50,36,50,50,50,15,50,50,50,17,47,50,21,50,50,8,9,50,50,50,50,49,31,50,9,14,50,8,8,50,50,50,50,50,35,50,9,50,50,50,50,7,50,50,50,15,50,50,50,7,50,50,50,50,50,50,50,39,38,9,50,50,50,7,50,50,50,47,50,43,50,10,50,11,50,34,50,50,50,50,50,50,50,15,9,42,13,41,50,14,50,50,50,50,50,50,36,50,14,50,50,23,6,50,35,50,50,14,50,50,19,10,50,50,43,12,50,13,37,50,50,50,50,32,50,50,50,50,50,50,50,48,50,8,23,8,6,50,50,50,50,50,50,50,50,50,50,50,50,50,11,50,14,50,50,50,8,50,50,50,50,12,50,50,50,50,50,17,50,50,16,50,50,50,50,23,50,12,43,48,50,50,50,50,50
18,50,50,50,15,50,6,50,11,50,6,50,30,11,37,50,50,50,22,50,50,10,50,50,50,50,50,50,50,50,50,11,50,50,50,50,50,50,48,37,44,27,18,6,15,50,50,13,50,13,50,50,50,50,50,50,50,26,50,50,50,39,39,14,11,50,50,50,50,17,50,50,50,50,50,36,50,50,50,15,50,50,50,17,47,50,21,50,50,8,9,50,50,50,50,49,31,50,9,14,50,8,8,50,50,50,50,50,35,50,9,50,50,50,50,7,50,50,50,15,50,50,50,7,50,50,50,50,50,50,50,39,38,9,50,50,50,7,50,50,50,47,50,43,50,10,50,11,50,34,50,50,50,50,50,50,50,15,9,42,13,41,50,14,50,50,50,50,50,50,36,50,14,50,50,23,6,50,35,50,50,14,50,50,19,10,50,50,43,12,50,13,37,50,50,50,50,32,50,50,50,50,50,50,50,48,50,8,23,8,6,50,50,50,50,50,50,50,50,50,50,50,50,50,11,50,14,50,50,50,8,50,50,50,50,12,50,50,50,50,50,17,50,50,16,50,50,50,50,23,50,12,43,48,50,50,50,50,50
18,50,50,50,15,50,6,50,11,50,6,50,30,11,37,50,50,50,22,50,50,10,50,50,50,50,50,50,50,50,50,11,50,50,50,50,50,50,48,37,44,27,18,6,15,50,50,13,50,13,50,50,50,50,50,50,50,26,50,50,50,39,39,14,11,50,50,50,50,17,50,50,50,50,50,36,50,50,50,15,50,50,50,17,47,50,21,50,50,8,9,50,50,50,50,49,31,50,9,14,50,8,8,50,50,50,50,50,35,50,9,50,50,50,50,7,50,50,50,15,50,50,50,7,50,50,50,50,50,50,50,39,38,9,50,50,50,7,50,50,50,47,50,43,50,10,50,11,50,34,50,50,50,50,50,50,50,15,9,42,13,41,50,14,50,50,50,50,50,50,36,50,14,50,50,23,6,50,35,50,50,14,50,50,19,10,50,50,43,12,50,13,37,50,50,50,50,32,50,50,50,50,50,50,50,48,50,8,23,8,6,50,50,50,50,50,50,50,50,50,50,50,50,50,11,50,14,50,50,50,8,50,50,50,50,12,50,50,50,50,50,17,50,50,16,50,50,50,50,23,50,12,43,48,50,50,50,50,50
18,50,50,50,15,50,6,50,11,50,6,50,30,11,37,50,50,50,22,50,50,10,50,50,50,50,50,50,50,50,50,11,50,50,50,50,50,50,48,37,44,27,18,6,15,50,50,13,50,13,50,50,50,50,50,50,50,26,50,50,50,39,39,14,11,50,50,50,50,17,50,50,50,50,50,36,50,50,50,15,50,50,50,17,47,50,21,50,50,8,9,50,50,50,50,49,31,50,9,14,50,8,8,50,50,50,50,50,35,50,9,50,50,50,50,7,50,50,50,15,50,50,50,7,50,50,50,50,50,50,50,39,38,9,50,50,50,7,50,50,50,47,50,43,50,10,50,11,50,34,50,50,50,50,50,50,50,15,9,42,13,41,50,14,50,50,50,50,50,50,36,50,14,50,50,23,6,50,35,50,50,14,50,50,19,10,50,50,43,12,50,13,37,50,50,50,50,32,50,50,50,50,50,50,50,48,50,8,23,8,6,50,50,50,50,50,50,50,50,50,50,50,50,50,11,50,14,50,50,50,8,50,50,50,50,12,50,50,50,50,50,17,50,50,16,50,50,50,50,23,50,12,43,48,50,50,50,50,50
18,50,50,50,15,50,6,50,11,50,6,50,30,11,37,50,50,50,22,50,50,10,50,50,50,50,50,50,50,50,50,11,50,50,50,50,50,50,48,37,44,27,18,6,15,50,50,13,50,13,50,50,50,50,50,50,50,26,50,50,50,39,39,14,11,50,50,50,50,17,50,50,50,50,50,36,50,50,50,15,50,50,50,17,47,50,21,50,50,8,9,50,50,50,50,49,31,50,9,14,50,8,8,50,50,50,50,50,35,50,9,50,50,50,50,7,50,50,50,15,50,50,50,7,50,50,50,50,50,50,50,39,38,9,50,50,50,7,50,50,50,47,50,43,50,10,50,11,50,34,50,50,50,50,50,50,50,15,9,42,13,41,50,14,50,50,50,50,50,50,36,50,14,50,50,23,6,50,35,50,50,14,50,50,19,10,50,50,43,12,50,13,37,50,50,50,50,32,50,50,50,50,50,50,50,48,50,8,23,8,6,50,50,50,50,50,50,50,50,50,50,50,50,50,11,50,14,50,50,50,8,50,50,50,50,12,50,50,50,50,50,17,50,50,16,50,50,50,50,23,50,12,43,48,50,50,50,50,50
18,50,50,50,15,50,6,50,11,50,6,50,30,11,37,50,50,50,22,50,50,10,50,50,50,50,50,50,50,50,50,11,50,50,50,50,50,50,48,37,44,27,18,6,15,50,50,13,50,13,50,50,50,50,50,50,50,26,50,50,50,39,39,14,11,50,50,50,50,17,50,50,50,50,50,36,50,50,50,15,50,50,50,17,47,50,21,50,50,8,9,50,50,50,50,49,31,50,9,14,50,8,8,50,50,50,50,50,35,50,9,50,50,50,50,7,50,50,50,15,50,50,50,7,50,50,50,50,50,50,50,39,38,9,50,50,50,7,50,50,50,47,50,43,50,10,50,11,50,34,50,50,50,50,50,50,50,15,9,42,13,41,50,14,50,50,50,50,50,50,36,50,14,50,50,23,6,50,35,50,50,14,50,50,19,10,50,50,43,12,50,13,37,50,50,50,50,32,50,50,50,50,50,50,50,48,50,8,23,8,6,50,50,50,50,50,50,50,50,50,50,50,50,50,11,50,14,50,50,50,8,50,50,50,50,12,50,50,50,50,50,17,50,50,16,50,50,50,50,23,50,12,43,48,50,50,50,50,50
18,50,50,50,15,50,6,50,11,50,6,50,30,11,37,50,50,50,22,50,50,10,50,50,50,50,50,50,50,50,50,11,50,50,50,50,50,50,48,37,44,27,18,6,15,50,50,13,50,13,50,50,50,50,50,50,50,26,50,50,50,39,39,14,11,50,50,50,50,17,50,50,50,50,50,36,50,50,50,15,50,50,50,17,47,50,21,50,50,8,9,50,50,50,50,49,31,50,9,14,50,8,8,50,50,50,50,50,35,50,9,50,50,50,50,7,50,50,50,15,50,50,50,7,50,50,50,50,50,50,50,39,38,9,50,50,50,7,50,50,50,47,50,43,50,10,50,11,50,34,50,50,50,50,50,50,50,15,9,42,13,41,50,14,50,50,50,50,50,50,36,50,14,50,50,23,6,50,35,50,50,14,50,50,19,10,50,50,43,12,50,13,37,50,50,50,50,32,50,50,50,50,50,50,50,48,50,8,23,8,6,50,50,50,50,50,50,50,50,50,50,50,50,50,11,50,14,50,50,50,8,50,50,50,50,12,50,50,50,50,50,17,50,50,16,50,50,50,50,23,50,12,43,48,50,50,50,50,50
18,50,50,50,15,50,6,50,11,50,6,50,30,11,37,50,50,50,22,50,50,10,50,50,50,50,50,50,50,50,50,11,50,50,50,50,50,50,48,37,44,27,18,6,15,50,50,13,50,13,50,50,50,50,50,50,50,26,50,50,50,39,39,14,11,50,50,50,50,17,50,50,50,50,50,36,50,50,50,15,50,50,50,17,47,50,21,50,50,8,9,50,50,50,50,49,31,50,9,14,50,8,8,50,50,50,50,50,35,50,9,50,50,50,50,7,50,50,50,15,50,50,50,7,50,50,50,50,50,50,50,39,38,9,50,50,50,7,50,50,50,47,50,43,50,10,50,11,50,34,50,50,50,50,50,50,50,15,9,42,13,41,50,14,50,50,50,50,50,50,36,50,14,50,50,23,6,50,35,50,50,14,50,50,19,10,50,50,43,12,50,13,37,50,50,50,50,32,50,50,50,50,50,50,50,48,50,8,23,8,6,50,50,50,50,50,50,50,50,50,50,50,50,50,11,50,14,50,50,50,8,50,50,50,50,12,50,50,50,50,50,17,50,50,16,50,50,50,50,23,50,12,43,48,50,50,50,50,50
18,50,50,50,15,50,6,50,11,50,6,50,30,11,37,50,50,50,22,50,50,10,50,50,50,50,50,50,50,50,50,11,50,50,50,50,50,50,48,37,44,27,18,6,15,50,50,13,50,13,50,50,50,50,50,50,50,26,50,50,50,39,39,14,11,50,50,50,50,17,50,50,50,50,50,36,50,50,50,15,50,50,50,17,47,50,21,50,50,8,9,50,50,50,50,49,31,50,9,14,50,8,8,50,50,50,50,50,35,50,9,50,50,50,50,7,50,50,50,15,50,50,50,7,50,50,50,50,50,50,50,39,38,9,50,50,50,7,50,50,50,47,50,43,50,10,50,11,50,34,50,50,50,50,50,50,50,15,9,42,13,41,50,14,50,50,50,50,50,50,36,50,14,50,50,23,6,50,35,50,50,14,50,50,19,10,50,50,43,12,50,13,37,50,50,50,50,32,50,50,50,50,50,50,50,48,50,8,23,8,6,50,50,50,50,50,50,50,50,50,50,50,50,50,11,50,14,50,50,50,8,50,50,50,50,12,50,50,50,50,50,17,50,50,16,50,50,50,50,23,50,12,43,48,50,50,50,50,50
18,50,50,50,15,50,6,50,11,50,6,50,30,11,37,50,50,50,22,50,50,10,50,50,50,50,50,50,50,50,50,11,50,50,50,50,50,50,48,37,44,27,18,6,15,50,50,13,50,13,50,50,50,50,50,50,50,26,50,50,50,39,39,14,11,50,50,50,50,17,50,50,50,50,50,36,50,50,50,15,50,50,50,17,47,50,21,50,50,8,9,50,50,50,50,49,31,50,9,14,50,8,8,50,50,50,50,50,35,50,9,50,50,50,50,7,50,50,50,15,50,50,50,7,50,50,50,50,50,50,50,39,38,9,50,50,50,7,50,50,50,47,50,43,50,10,50,11,50,34,50,50,50,50,50,50,50,15,9,42,13,41,50,14,50,50,50,50,50,50,36,50,14,50,50,23,6,50,35,50,50,14,50,50,19,10,50,50,43,12,50,13,37,50,50,50,50,32,50,50,50,50,50,50,50,48,50,8,23,8,6,50,50,50,50,50,50,50,50,50,50,50,50,50,11,50,14,50,50,50,8,50,50,50,50,12,50,50,50,50,50,17,50,50,16,50,50,50,50,23,50,12,43,48,50,50,50,50,50
